ProjectName,BranchName,Severity
wicket,remotes/origin/bugs-dot-jar_WICKET-4664_2fcb3417,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4679_f3ec1503,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4686_89184b79,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4696_f5f802c5,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4715_4fc82e35,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4717_6a1b2f61,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-4738_a7ce7f91,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-4753_21a47387,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4755_87ae870f,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4757_fd910746,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4760_2f1ece4b,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4766_cda34428,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4775_1ac05533,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4777_eccb3b11,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-4789_6f0863f4,Critical
wicket,remotes/origin/bugs-dot-jar_WICKET-4816_66bfc885,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4824_ad849602,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4839_8b294488,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4841_ce172da8,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4877_6470c3f7,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-4923_d78132be,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4927_8c827e33,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4932_f20b2d70,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4988_a4a3a9a6,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-4997_ee02c883,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5019_917dd2b5,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5043_2b1ce91d,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5056_56169634,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5060_8e6a6ec5,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5071_6e794ad0,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5071_a2f848f2,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5071_d3d42d42,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5071_faaae8d3,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5072_381b90fd,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5082_217fbb3b,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5085_581c7306,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5086_ba516f02,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5094_74e77676,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5102_d110e307,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5112_ed780cc7,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5114_518c933b,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5131_4b7367ef,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5138_e8dab4a0,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5147_184e51e9,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5157_961f2477,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5165_0d4d1df7,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5176_34634266,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5203_2293764f,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5204_9e6efa61,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5209_55eb5212,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5226_8e518d88,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5230_9c8f658a,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5237_b61fe92c,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5247_44a4132f,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5250_6122df49,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5251_3d2393c7,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5251_6ce34ccf,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5259_a9e56e1e,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5265_0eb596df,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5319_c863b032,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5326_ded3c583,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5345_3fc7234e,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5359_61122bab,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5398_19e7c1cd,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5400_6cefb9f8,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5416_87fa630f,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5418_e350f19e,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5426_fb45a781,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5441_8ccb1f6d,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5442_a382917f,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5447_2abc18f1,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5460_a3a5a40f,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5466_c1c1f794,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5476_813d8bee,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5484_ecdfc124,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5486_a79ed51e,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5497_724066f4,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5500_825da305,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5505_6cceff44,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5518_c2e12216,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5522_5b730c0b,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5546_f1af9e03,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5560_aa82ccfc,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5565_204849bc,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5565_44f4782a,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5569_5efb8091,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5570_57d8f051,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5572_cd414fa5,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5578_5cdc1c8d,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5582_1fb66533,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5603_240ab3c3,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5655_d558004b,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5656_f539c18c,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5662_9aec4f33,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5686_8e794fc4,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5689_2ac29d30,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5698_f45ce896,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5701_087c0a26,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5706_0f8a6d75,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5711_5837817c,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5712_145da021,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5720_2fc6a395,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5724_b92591f6,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5728_3cc3fe95,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5734_71674df5,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5751_bcea89fc,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5759_0374c040,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5770_cf6172bd,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5783_7b8b6767,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5784_b6259e5f,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5809_b1f4e6a3,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5838_e93fdd5a,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5853_b80f6640,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5881_8c83c5c5,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5883_cd3b9234,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5891_2d9ebf9a,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5898_b00920f3,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5898_ffdd0864,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5916_def03add,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5960_03663750,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5964_86066852,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5965_31c88569,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5966_d547fcd4,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5968_8b7946d8,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5980_294b0b2f,Minor
wicket,remotes/origin/bugs-dot-jar_WICKET-5981_eb125865,Major
wicket,remotes/origin/bugs-dot-jar_WICKET-5989_a255bbca,Major
