ProjectName,BranchName,Severity,ClassName,StartLine,EndLine,SourceCode
wicket,remotes/origin/bugs-dot-jar_WICKET-4483_53442bb4,Major,wicket-core/src/main/java/org/apache/wicket/Component.java,2970,2998,"/**
 *  Sets the given model.
 *  <p>
 *  WARNING: DO NOT OVERRIDE THIS METHOD UNLESS YOU HAVE A VERY GOOD REASON FOR IT. OVERRIDING
 *  THIS MIGHT OPEN UP SECURITY LEAKS AND BREAK BACK-BUTTON SUPPORT.
 *  </p>
 *
 *  @param model
 *             The model
 *  @return This
 */
public Component setDefaultModel(final IModel<?> model) {
    IModel<?> prevModel = getModelImpl();
    // Detach current model
    if (prevModel != null) {
        prevModel.detach();
    }
    IModel<?> wrappedModel = prevModel;
    if (prevModel instanceof IWrapModel) {
        wrappedModel = ((IWrapModel<?>) prevModel).getWrappedModel();
    }
    // Change model
    if (wrappedModel != model) {
        if (wrappedModel != null) {
            addStateChange();
        }
        setModelImpl(wrap(model));
    }
    modelChanged();
    return this;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4488_e6582c52,Major,wicket-core/src/main/java/org/apache/wicket/core/request/handler/PageProvider.java,294,311,"/**
 *  Looks up a page by id from the {@link IPageStore}. <br/>
 *  If {@linkplain #pageClass} is specified then compares it against the stored instance class
 *  and returns the found instance only if they match.
 *
 *  @param pageId
 *             the id of the page to look for.
 *  @return the found page instance by id.
 */
private IRequestablePage getStoredPage(final int pageId) {
    IRequestablePage storedPageInstance = getPageSource().getPageInstance(pageId);
    if (storedPageInstance != null && (pageClass == null || pageClass.equals(storedPageInstance.getClass()))) {
        pageInstance = storedPageInstance;
        pageInstanceIsFresh = false;
        if (pageInstance != null) {
            if (renderCount != null && pageInstance.getRenderCount() != renderCount) {
                throw new StalePageException(pageInstance);
            }
        }
    }
    return storedPageInstance;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4494_35843c19,Major,wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/HtmlHandler.java,70,87,"@Override
public void postProcess(final Markup markup) {
    // If there's still a non-simple tag left, it's an error
    while (stack.size() > 0) {
        final ComponentTag top = stack.peek();
        if (!requiresCloseTag(top.getName())) {
            stack.pop();
        } else {
            throw new MarkupException(markup, ""Tag does not have a close tag"", null);
        }
    }
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4505_a4caaa57,Major,wicket-core/src/main/java/org/apache/wicket/markup/parser/TagAttributes.java,53,58,"@Override
public final Object put(String key, Object value) {
    return super.put(key, unescapeHtml(value));
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4505_a4caaa57,Major,wicket-core/src/main/java/org/apache/wicket/markup/parser/XmlPullParser.java,622,690,"/**
 *  Parses the text between tags. For example, ""a href=foo.html"".
 *
 *  @param tag
 *  @param tagText
 *             The text between tags
 *  @return false in case of an error
 *  @throws ParseException
 */
private boolean parseTagText(final XmlTag tag, final String tagText) throws ParseException {
    // Get the length of the tagtext
    final int tagTextLength = tagText.length();
    // If we match tagname pattern
    final TagNameParser tagnameParser = new TagNameParser(tagText);
    if (tagnameParser.matcher().lookingAt()) {
        // Extract the tag from the pattern matcher
        tag.name = tagnameParser.getName();
        tag.namespace = tagnameParser.getNamespace();
        // Are we at the end? Then there are no attributes, so we just
        // return the tag
        int pos = tagnameParser.matcher().end(0);
        if (pos == tagTextLength) {
            return true;
        }
        // Extract attributes
        final VariableAssignmentParser attributeParser = new VariableAssignmentParser(tagText);
        while (attributeParser.matcher().find(pos)) {
            // Get key and value using attribute pattern
            String value = attributeParser.getValue();
            // In case like <html xmlns:wicket> will the value be null
            if (value == null) {
                value = """";
            }
            // Set new position to end of attribute
            pos = attributeParser.matcher().end(0);
            // Chop off double quotes or single quotes
            if (value.startsWith(""\"""") || value.startsWith(""\'"")) {
                value = value.substring(1, value.length() - 1);
            }
            // Trim trailing whitespace
            value = value.trim();
            // Get key
            final String key = attributeParser.getKey();
            // Put the attribute in the attributes hash
            if (null != tag.getAttributes().put(key, value)) {
                throw new ParseException(""Same attribute found twice: "" + key + getLineAndColumnText(), input.getPosition());
            }
            // attributes)
            if (pos == tagTextLength) {
                return true;
            }
        }
        return true;
    }
    return false;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4509_b672cb2d,Major,wicket-util/src/main/java/org/apache/wicket/util/file/Files.java,364,367,"/**
 *  for urls that point to local files (e.g. 'file:' or 'jar:file:') this methods returns a
 *  reference to the local file
 *
 *  @param url
 *             url of the resource
 *
 *  @return reference to a local file if url contains one, <code>null</code> otherwise
 *
 *  @see #getLocalFileFromUrl(String)
 */
public static File getLocalFileFromUrl(URL url) {
    return getLocalFileFromUrl(Args.notNull(url, ""url"").toExternalForm());
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4511_4ee5ad1f,Major,wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/HtmlHeaderSectionHandler.java,66,114,"@Override
protected final MarkupElement onComponentTag(ComponentTag tag) throws ParseException {
    // Whatever there is left in the markup, ignore it
    if (ignoreTheRest == true) {
        return tag;
    }
    // if it is <head> or </head>
    if (HEAD.equalsIgnoreCase(tag.getName())) {
        if (tag.getNamespace() == null) {
            // we found <head>
            if (tag.isClose()) {
                foundHead = true;
            } else if (tag.getId() == null) {
                tag.setId(HEADER_ID);
                tag.setAutoComponentTag(true);
                tag.setModified(true);
            }
            return tag;
        } else {
            // we found <wicket:head>
            foundHead = true;
        }
    } else if (BODY.equalsIgnoreCase(tag.getName()) && (tag.getNamespace() == null)) {
        // We found <body>
        if (foundHead == false) {
            insertHeadTag();
        }
        // <head> must always be before <body>
        ignoreTheRest = true;
        return tag;
    }
    return tag;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4518_a88882f7,Major,wicket-request/src/main/java/org/apache/wicket/request/Url.java,985,1011,"/**
 *  Makes this url the result of resolving the {@code relative} url against this url.
 *  <p>
 *  Segments will be properly resolved, handling any {@code ..} references, while the query
 *  parameters will be completely replaced with {@code relative}'s query parameters.
 *  </p>
 *  <p>
 *  For example:
 *
 *  <pre>
 *  wicket/page/render?foo=bar
 *  </pre>
 *
 *  resolved with
 *
 *  <pre>
 *  ../component/render?a=b
 *  </pre>
 *
 *  will become
 *
 *  <pre>
 *  wicket/component/render?a=b
 *  </pre>
 *
 *  </p>
 *
 *  @param relative
 *             relative url
 */
public void resolveRelative(final Url relative) {
    if (getSegments().size() > 0) {
        // strip the first non-folder segment
        getSegments().remove(getSegments().size() - 1);
    }
    // remove all './' (current folder) from the relative url
    if (!relative.getSegments().isEmpty() && ""."".equals(relative.getSegments().get(0))) {
        relative.getSegments().remove(0);
    }
    // process any ../ segments in the relative url
    while (!relative.getSegments().isEmpty() && "".."".equals(relative.getSegments().get(0))) {
        relative.getSegments().remove(0);
        getSegments().remove(getSegments().size() - 1);
    }
    // append the remaining relative segments
    getSegments().addAll(relative.getSegments());
    // replace query params with the ones from relative
    parameters.clear();
    parameters.addAll(relative.getQueryParameters());
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4519_e62ded51,Minor,wicket-util/src/main/java/org/apache/wicket/util/visit/ClassVisitFilter.java,46,49,"/**
 * {@inheritDoc}
 */
public boolean visitObject(final Object object) {
    return clazz.isAssignableFrom(object.getClass());
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4520_b91154ea,Major,wicket-core/src/main/java/org/apache/wicket/Application.java,678,719,"/**
 *  THIS METHOD IS NOT PART OF THE WICKET PUBLIC API. DO NOT OVERRIDE OR CALL.
 *
 *  Internal initialization.
 */
protected void internalInit() {
    settingsAccessible = true;
    IPageSettings pageSettings = getPageSettings();
    // Install default component resolvers
    pageSettings.addComponentResolver(new MarkupInheritanceResolver());
    pageSettings.addComponentResolver(new HtmlHeaderResolver());
    pageSettings.addComponentResolver(new WicketLinkTagHandler());
    pageSettings.addComponentResolver(new WicketMessageResolver());
    pageSettings.addComponentResolver(new WicketMessageTagHandler());
    pageSettings.addComponentResolver(new FragmentResolver());
    pageSettings.addComponentResolver(new RelativePathPrefixHandler());
    pageSettings.addComponentResolver(new EnclosureHandler());
    pageSettings.addComponentResolver(new InlineEnclosureHandler());
    pageSettings.addComponentResolver(new WicketContainerResolver());
    // Install button image resource factory
    getResourceSettings().addResourceFactory(""buttonFactory"", new DefaultButtonImageResourceFactory());
    String applicationKey = getApplicationKey();
    applicationKeyToApplication.put(applicationKey, this);
    converterLocator = newConverterLocator();
    setPageManagerProvider(new DefaultPageManagerProvider(this));
    resourceReferenceRegistry = newResourceReferenceRegistry();
    sharedResources = newSharedResources(resourceReferenceRegistry);
    resourceBundles = newResourceBundles(resourceReferenceRegistry);
    // set up default request mapper
    setRootRequestMapper(new SystemMapper(this));
    pageFactory = newPageFactory();
    requestCycleProvider = new DefaultRequestCycleProvider();
    exceptionMapperProvider = new DefaultExceptionMapperProvider();
    // add a request cycle listener that logs each request for the requestlogger.
    getRequestCycleListeners().add(new RequestLoggerRequestCycleListener());
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4520_b91154ea,Major,wicket-core/src/main/java/org/apache/wicket/markup/MarkupParser.java,139,182,"/**
 *  Initialize Wicket's MarkupParser with all necessary markup filters. You may subclass this
 *  method, to add your own filters to the list.
 *
 *  @param markup
 *  @return The list of markup filter
 */
@Override
protected MarkupFilterList initializeMarkupFilters(final Markup markup) {
    // MarkupFilterList is a simple extension of ArrayList providing few additional helpers
    final MarkupFilterList filters = new MarkupFilterList();
    MarkupResourceStream markupResourceStream = markup.getMarkupResourceStream();
    filters.add(new WicketTagIdentifier(markupResourceStream));
    filters.add(new HtmlHandler());
    filters.add(new WicketRemoveTagHandler());
    filters.add(new WicketLinkTagHandler());
    filters.add(new AutoLabelTagHandler());
    filters.add(new WicketNamespaceHandler(markupResourceStream));
    // Provided the wicket component requesting the markup is known ...
    if ((markupResourceStream != null) && (markupResourceStream.getResource() != null)) {
        final ContainerInfo containerInfo = markupResourceStream.getContainerInfo();
        if (containerInfo != null) {
            filters.add(new WicketMessageTagHandler(markupResourceStream));
            // Pages require additional handlers
            if (Page.class.isAssignableFrom(containerInfo.getContainerClass())) {
                filters.add(new HtmlHeaderSectionHandler(markup));
            }
            filters.add(new HeadForceTagIdHandler(containerInfo.getContainerClass()));
        }
    }
    filters.add(new OpenCloseTagExpander());
    filters.add(new RelativePathPrefixHandler(markupResourceStream));
    filters.add(new EnclosureHandler());
    filters.add(new InlineEnclosureHandler());
    // Append it. See WICKET-4390
    filters.add(new StyleAndScriptIdentifier(), StyleAndScriptIdentifier.class);
    filters.add(new ConditionalCommentFilter());
    return filters;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4520_b91154ea,Major,wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/InlineEnclosureHandler.java,74,162,"@Override
protected MarkupElement onComponentTag(final ComponentTag tag) throws ParseException {
    // We only need ComponentTags
    if (tag instanceof WicketTag) {
        return tag;
    }
    // Has wicket:enclosure attribute?
    String enclosureAttr = getInlineEnclosureAttribute(tag);
    if (enclosureAttr != null) {
        if (tag.isOpen()) {
            // Make sure 'wicket:id' and 'id' are consistent
            String htmlId = tag.getAttribute(""id"");
            if ((tag.getId() != null) && !Strings.isEmpty(htmlId) && !htmlId.equals(tag.getId())) {
                throw new ParseException(""Make sure that 'id' and 'wicket:id' are the same if both are provided. Tag:"" + tag.toString(), tag.getPos());
            }
            // if it doesn't have a wicket-id already, than assign one now.
            if (Strings.isEmpty(tag.getId())) {
                if (Strings.isEmpty(htmlId)) {
                    tag.setId(INLINE_ENCLOSURE_ID_PREFIX);
                } else {
                    tag.setId(htmlId);
                }
                tag.setAutoComponentTag(true);
                tag.setModified(true);
            }
            // Put the enclosure on the stack. The most current one will be on top
            if (enclosures == null) {
                enclosures = new Stack<ComponentTag>();
            }
            enclosures.push(tag);
        } else {
            throw new ParseException(""Open-close tags don't make sense for InlineEnclosure. Tag:"" + tag.toString(), tag.getPos());
        }
    } else // Are we within an enclosure?
    if ((enclosures != null) && (enclosures.size() > 0)) {
        // first ComponentTag's id found as the controlling child to the enclosure.
        if (tag.isOpen() && (tag.getId() != null) && !(tag instanceof WicketTag) && !tag.isAutoComponentTag()) {
            for (int i = enclosures.size() - 1; i >= 0; i--) {
                ComponentTag lastEnclosure = enclosures.get(i);
                String attr = getInlineEnclosureAttribute(lastEnclosure);
                if (Strings.isEmpty(attr) == true) {
                    lastEnclosure.getAttributes().put(INLINE_ENCLOSURE_ATTRIBUTE_NAME, tag.getId());
                    lastEnclosure.setModified(true);
                }
            }
        } else if (tag.isClose() && tag.closes(enclosures.peek())) {
            ComponentTag lastEnclosure = enclosures.pop();
            String attr = getInlineEnclosureAttribute(lastEnclosure);
            if (Strings.isEmpty(attr) == true) {
                throw new ParseException(""Did not find any child for InlineEnclosure. Tag:"" + lastEnclosure.toString(), tag.getPos());
            }
        }
    }
    return tag;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4520_b91154ea,Major,wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/WicketMessageTagHandler.java,75,102,"@Override
protected final MarkupElement onComponentTag(ComponentTag tag) throws ParseException {
    if (tag.isClose()) {
        return tag;
    }
    final String wicketMessageAttribute = tag.getAttributes().getString(getWicketMessageAttrName());
    if ((wicketMessageAttribute != null) && (wicketMessageAttribute.trim().length() > 0)) {
        // check if this tag is raw markup
        if (tag.getId() == null) {
            // if this is a raw tag we need to set the id to something so
            // that wicket will not merge this as raw markup and instead
            // pass it on to a resolver
            tag.setId(WICKET_MESSAGE_CONTAINER_ID);
            tag.setAutoComponentTag(true);
            tag.setModified(true);
        }
        tag.addBehavior(new AttributeLocalizer(getWicketMessageAttrName()));
    }
    return tag;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4520_b91154ea,Major,wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/WicketMessageTagHandler.java,162,184,"@Override
public Component resolve(MarkupContainer container, MarkupStream markupStream, ComponentTag tag) {
    // localize any raw markup that has wicket:message attrs
    if ((tag != null) && (tag.getId().startsWith(WICKET_MESSAGE_CONTAINER_ID))) {
        Component wc = null;
        int autoIndex = container.getPage().getAutoIndex();
        String id = WICKET_MESSAGE_CONTAINER_ID + autoIndex;
        if (tag.isOpenClose()) {
            wc = new WebComponent(id);
        } else {
            wc = new TransparentWebMarkupContainer(id);
        }
        return wc;
    }
    return null;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4520_ccb8fc9e,Major,wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/InlineEnclosureHandler.java,172,190,"@Override
public Component resolve(final MarkupContainer container, final MarkupStream markupStream, final ComponentTag tag) {
    String inlineEnclosureChildId = getInlineEnclosureAttribute(tag);
    if (Strings.isEmpty(inlineEnclosureChildId) == false) {
        String id = tag.getId();
        if (id.equals(INLINE_ENCLOSURE_ID_PREFIX)) {
            id = id + container.getPage().getAutoIndex();
        }
        // Yes, we handled the tag
        return new InlineEnclosure(id, inlineEnclosureChildId);
    }
    // We were not able to handle the tag
    return null;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4548_9a6a06be,Major,wicket-core/src/main/java/org/apache/wicket/markup/html/form/ValidationErrorFeedback.java,78,84,"@Override
public String toString() {
    return ""ValidationErrorFeedback{"" + ""message="" + message + '}';
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4572_dfc56674,Critical,wicket-core/src/main/java/org/apache/wicket/pageStore/PageWindowManager.java,83,89,"/**
 *  @param pageId
 *  @param windowIndex
 */
private void putWindowIndex(int pageId, int windowIndex) {
    if (idToWindowIndex != null && pageId != -1 && windowIndex != -1) {
        idToWindowIndex.put(pageId, windowIndex);
    }
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4572_dfc56674,Critical,wicket-core/src/main/java/org/apache/wicket/pageStore/PageWindowManager.java,95,98,"/**
 *  @param pageId
 */
private void removeWindowIndex(int pageId) {
    idToWindowIndex.remove(pageId);
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4572_dfc56674,Critical,wicket-core/src/main/java/org/apache/wicket/pageStore/PageWindowManager.java,103,112,"/**
 */
private void rebuildIndices() {
    idToWindowIndex = null;
    idToWindowIndex = new IntHashMap<Integer>();
    for (int i = 0; i < windows.size(); ++i) {
        PageWindowInternal window = windows.get(i);
        putWindowIndex(window.pageId, i);
    }
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4572_dfc56674,Critical,wicket-core/src/main/java/org/apache/wicket/pageStore/PageWindowManager.java,174,198,"/**
 *  Splits the window with given index to two windows. First of those will have size specified by
 *  the argument, the other one will fill up the rest of the original window.
 *
 *  @param index
 *  @param size
 */
private void splitWindow(int index, int size) {
    PageWindowInternal window = windows.get(index);
    int delta = window.filePartSize - size;
    if (index == windows.size() - 1) {
        // if this is last window
        totalSize -= delta;
        window.filePartSize = size;
    } else if (window.filePartSize != size) {
        PageWindowInternal newWindow = new PageWindowInternal();
        newWindow.pageId = -1;
        window.filePartSize = size;
        windows.add(index + 1, newWindow);
        newWindow.filePartOffset = getWindowFileOffset(index + 1);
        newWindow.filePartSize = delta;
    }
    idToWindowIndex = null;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4572_dfc56674,Critical,wicket-core/src/main/java/org/apache/wicket/pageStore/PageWindowManager.java,206,217,"/**
 *  Merges the window with given index with the next window. The resulting window will have size
 *  of the two windows summed together.
 *
 *  @param index
 */
private void mergeWindowWithNext(int index) {
    if (index < windows.size() - 1) {
        PageWindowInternal window = windows.get(index);
        PageWindowInternal next = windows.get(index + 1);
        window.filePartSize += next.filePartSize;
        windows.remove(index + 1);
        // reset index
        idToWindowIndex = null;
    }
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4572_dfc56674,Critical,wicket-core/src/main/java/org/apache/wicket/pageStore/PageWindowManager.java,355,379,"/**
 *  Creates and returns a new page window for given page.
 *
 *  @param pageId
 *  @param size
 *  @return page window
 */
public PageWindow createPageWindow(int pageId, int size) {
    int index = getWindowIndex(pageId);
    // if we found the page window, mark it as invalid
    if (index != -1) {
        removeWindowIndex(pageId);
        (windows.get(index)).pageId = -1;
    }
    // indexPointer
    if (index == -1 || index != indexPointer) {
        index = incrementIndexPointer();
    }
    PageWindowInternal window = allocatePageWindow(index, size);
    window.pageId = pageId;
    putWindowIndex(pageId, index);
    return new PageWindow(window);
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4578_c66cf607,Minor,wicket-core/src/main/java/org/apache/wicket/Component.java,2081,2108,"/**
 *  Returns if the component is stateless or not. It checks the stateless hint if that is false
 *  it returns directly false. If that is still true it checks all its behaviors if they can be
 *  stateless.
 *
 *  @return whether the component is stateless.
 */
public final boolean isStateless() {
    if (!getStatelessHint()) {
        return false;
    }
    if (// the component is either invisible or disabled
    (isVisibleInHierarchy() && isEnabledInHierarchy()) == false && // and it can't call listener interfaces
    canCallListenerInterface(null) == false) {
        // then pretend the component is stateless
        return true;
    }
    for (Behavior behavior : getBehaviors()) {
        if (!behavior.getStatelessHint(this)) {
            return false;
        }
    }
    return true;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4594_556a2236,Major,wicket-core/src/main/java/org/apache/wicket/core/request/handler/PageProvider.java,252,283,"private void resolvePageInstance(Integer pageId, Class<? extends IRequestablePage> pageClass, PageParameters pageParameters, Integer renderCount) {
    IRequestablePage page = null;
    boolean freshCreated = false;
    if (pageId != null) {
        page = getStoredPage(pageId);
    }
    if (page == null) {
        if (pageClass != null) {
            page = getPageSource().newPageInstance(pageClass, pageParameters);
            freshCreated = true;
        }
    }
    if (page != null && !freshCreated) {
        if (renderCount != null && page.getRenderCount() != renderCount) {
            throw new StalePageException(page);
        }
    }
    pageInstanceIsFresh = freshCreated;
    pageInstance = page;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4594_5e1bf8d8,Major,wicket-core/src/main/java/org/apache/wicket/core/request/mapper/AbstractBookmarkableMapper.java,233,275,"/**
 *  Creates a {@code IRequestHandler} that processes a listener request.
 *
 *  @param pageComponentInfo
 *  @param pageClass
 *  @param pageParameters
 *  @return a {@code IRequestHandler} that invokes the listener interface
 */
protected IRequestHandler processListener(PageComponentInfo pageComponentInfo, Class<? extends IRequestablePage> pageClass, PageParameters pageParameters) {
    PageInfo pageInfo = pageComponentInfo.getPageInfo();
    ComponentInfo componentInfo = pageComponentInfo.getComponentInfo();
    Integer renderCount = null;
    RequestListenerInterface listenerInterface = null;
    if (componentInfo != null) {
        renderCount = componentInfo.getRenderCount();
        listenerInterface = requestListenerInterfaceFromString(componentInfo.getListenerInterface());
    }
    if (listenerInterface != null) {
        // WICKET-4594 - ignore the parsed parameters as they have nothing to do with the page
        PageAndComponentProvider provider = new PageAndComponentProvider(pageInfo.getPageId(), pageClass, null, renderCount, componentInfo.getComponentPath());
        provider.setPageSource(getContext());
        return new ListenerInterfaceRequestHandler(provider, listenerInterface, componentInfo.getBehaviorId());
    } else {
        if (logger.isWarnEnabled()) {
            if (componentInfo != null) {
                logger.warn(""Unknown listener interface '{}'"", componentInfo.getListenerInterface());
            } else {
                logger.warn(""Cannot extract the listener interface for PageComponentInfo: '{}'"" + pageComponentInfo);
            }
        }
        return null;
    }
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4597_9dab1bb5,Major,wicket-util/src/main/java/org/apache/wicket/util/time/Duration.java,505,535,"/**
 *  Retrieves the <code>String</code> representation of this <code>Duration</code> in days,
 *  hours, minutes, seconds or milliseconds, as appropriate.
 *
 *  @param locale
 *             a <code>Locale</code>
 *  @return a <code>String</code> representation
 */
public String toString(final Locale locale) {
    if (getMilliseconds() >= 0) {
        if (days() >= 1.0) {
            return unitString(days(), ""day"", locale);
        }
        if (hours() >= 1.0) {
            return unitString(hours(), ""hour"", locale);
        }
        if (minutes() >= 1.0) {
            return unitString(minutes(), ""minute"", locale);
        }
        if (seconds() >= 1.0) {
            return unitString(seconds(), ""second"", locale);
        }
        return unitString(seconds(), ""millisecond"", locale);
    } else {
        return ""N/A"";
    }
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4610_b19a3d69,Major,wicket-core/src/main/java/org/apache/wicket/protocol/http/mock/MockHttpServletResponse.java,603,607,"/**
 *  Indicate sending of a redirectLocation to a particular named resource. This implementation
 *  just keeps hold of the redirectLocation info and makes it available for query.
 *
 *  @param location
 *             The location to redirectLocation to
 *  @throws IOException
 *              Not used
 */
@Override
public void sendRedirect(String location) throws IOException {
    redirectLocation = location;
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4616_dd1df04b,Major,wicket-core/src/main/java/org/apache/wicket/markup/html/form/Form.java,929,954,"/**
 *  Calls onError on this {@link Form} and any enabled and visible nested form, if the respective
 *  {@link Form} actually has errors.
 *
 *  @param submitter
 */
protected void callOnError(IFormSubmitter submitter) {
    if (submitter != null) {
        submitter.onError();
    }
    onError();
    // call onError on nested forms
    visitChildren(Form.class, new IVisitor<Component, Void>() {

        @Override
        public void component(final Component component, final IVisit<Void> visit) {
            final Form<?> form = (Form<?>) component;
            if (!form.isEnabledInHierarchy() || !form.isVisibleInHierarchy()) {
                visit.dontGoDeeper();
                return;
            }
            if (form.hasError()) {
                form.onError();
            }
        }
    });
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4616_dd1df04b,Major,wicket-core/src/main/java/org/apache/wicket/markup/html/form/Form.java,939,952,"@Override
public void component(final Component component, final IVisit<Void> visit) {
    final Form<?> form = (Form<?>) component;
    if (!form.isEnabledInHierarchy() || !form.isVisibleInHierarchy()) {
        visit.dontGoDeeper();
        return;
    }
    if (form.hasError()) {
        form.onError();
    }
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4616_dd1df04b,Major,wicket-core/src/main/java/org/apache/wicket/markup/html/form/Form.java,1224,1253,"/**
 *  Called (by the default implementation of 'process') when all fields validated, the form was
 *  updated and it's data was allowed to be persisted. It is meant for delegating further
 *  processing to clients.
 *  <p>
 *  This implementation first finds out whether the form processing was triggered by a nested
 *  IFormSubmittingComponent of this form. If that is the case, that component's onSubmit is
 *  called first.
 *  </p>
 *  <p>
 *  Regardless of whether a submitting component was found, the form's onSubmit method is called
 *  next.
 *  </p>
 *
 *  @param submittingComponent
 *             the component that triggered this form processing, or null if the processing was
 *             triggered by something else (like a non-Wicket submit button or a javascript
 *             execution)
 */
protected void delegateSubmit(IFormSubmitter submittingComponent) {
    final Form<?> processingForm = findFormToProcess(submittingComponent);
    // process submitting component (if specified)
    if (submittingComponent != null) {
        // invoke submit on component
        submittingComponent.onSubmitBeforeForm();
    }
    // invoke Form#onSubmit(..) going from innermost to outermost
    Visits.visitPostOrder(processingForm, new IVisitor<Form<?>, Void>() {

        @Override
        public void component(Form<?> form, IVisit<Void> visit) {
            if (form.isEnabledInHierarchy() && form.isVisibleInHierarchy()) {
                form.onSubmit();
            }
        }
    }, new ClassVisitFilter(Form.class));
    if (submittingComponent != null) {
        submittingComponent.onSubmitAfterForm();
    }
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4658_ef3adb12,Trivial,wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/tabs/TabbedPanel.java,200,234,"/**
 *  Generates a loop item used to represent a specific tab's <code>li</code> element.
 *
 *  @param tabIndex
 *  @return new loop item
 */
protected LoopItem newTabContainer(final int tabIndex) {
    return new LoopItem(tabIndex) {

        private static final long serialVersionUID = 1L;

        @Override
        protected void onComponentTag(final ComponentTag tag) {
            super.onComponentTag(tag);
            String cssClass = tag.getAttribute(""class"");
            if (cssClass == null) {
                cssClass = "" "";
            }
            cssClass += "" tab"" + getIndex();
            if (getIndex() == getSelectedTab()) {
                cssClass += ' ' + getSelectedTabCssClass();
            }
            if (getIndex() == getTabs().size() - 1) {
                cssClass += ' ' + getLastTabCssClass();
            }
            tag.put(""class"", cssClass.trim());
        }

        @Override
        public boolean isVisible() {
            return getTabs().get(tabIndex).isVisible();
        }
    };
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4658_ef3adb12,Trivial,wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/tabs/TabbedPanel.java,206,226,"@Override
protected void onComponentTag(final ComponentTag tag) {
    super.onComponentTag(tag);
    String cssClass = tag.getAttribute(""class"");
    if (cssClass == null) {
        cssClass = "" "";
    }
    cssClass += "" tab"" + getIndex();
    if (getIndex() == getSelectedTab()) {
        cssClass += ' ' + getSelectedTabCssClass();
    }
    if (getIndex() == getTabs().size() - 1) {
        cssClass += ' ' + getLastTabCssClass();
    }
    tag.put(""class"", cssClass.trim());
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4658_ef3adb12,Trivial,wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/tabs/TabbedPanel.java,228,232,"@Override
public boolean isVisible() {
    return getTabs().get(tabIndex).isVisible();
}"
wicket,remotes/origin/bugs-dot-jar_WICKET-4658_ef3adb12,Trivial,wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/tabs/TabbedPanel.java,236,266,"@Override
protected void onBeforeRender() {
    int index = getSelectedTab();
    if ((index == -1) || (isTabVisible(index) == false)) {
        // find first visible tab
        index = -1;
        for (int i = 0; i < tabs.size(); i++) {
            if (isTabVisible(i)) {
                index = i;
                break;
            }
        }
        if (index != -1) {
            /*
				 * found a visible tab, so select it
				 */
            setSelectedTab(index);
        }
    }
    setCurrentTab(index);
    super.onBeforeRender();
}"
